index,MIA_MHI,BOS_MHI,PHO_MHI,NY_MHI,SEA_MHI,LA_MHI,HOU_MHI,CHI_MHI
2016-05,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-05,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-06,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-06,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-07,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-08,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-08,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-09,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-09,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-10,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-10,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-11,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-11,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-12,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2016-12,45886.0,51145.0,56511.0,68402.0,70091.0,55452.0,52391.0,54559.0
2017-01,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-01,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-02,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-03,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-03,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-04,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-04,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-05,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-05,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-06,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-06,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-07,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-07,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-08,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-09,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-09,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-10,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-10,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-11,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-11,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-12,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2017-12,49758.0,53751.0,53284.0,68295.0,67706.0,54375.0,50577.0,52516.0
2018-01,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-01,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-02,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-02,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-03,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-04,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-04,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-05,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-05,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-06,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-06,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-07,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-07,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-08,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-08,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-09,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-10,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-10,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-11,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-11,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-12,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2018-12,52043.0,49584.0,50424.0,63188.0,66147.0,52595.0,50437.0,51457.0
2019-01,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-01,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-02,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-02,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-03,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-03,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-04,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-05,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-05,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-06,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-06,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-07,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-07,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-08,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-08,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-09,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-09,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-10,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-11,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-11,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-12,54991.0,49033.0,50785.0,65833.0,68596.0,52239.0,50924.0,50806.0
2019-12,57125.0,49958.5,51113.5,66286.0,68770.0,52584.0,51111.0,51483.0
2020-01,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-01,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-02,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-02,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-03,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-03,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-04,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-04,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-05,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-06,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-06,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-07,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-07,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-08,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-08,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-09,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-09,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-10,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-10,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-11,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-12,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2020-12,59259.0,50884.0,51442.0,66739.0,68944.0,52929.0,51298.0,52160.0
2021-01,59082.0,52524.0,51754.0,69091.0,70361.5,53686.0,51915.5,52977.5
2021-01,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-02,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-03,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-04,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-05,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-06,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-07,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-08,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-09,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-11,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
2021-12,58905.0,54164.0,52066.0,71443.0,71779.0,54443.0,52533.0,53795.0
